190.93.248.117,inf,100.00,0.00
172.69.55.157,inf,100.00,0.00
162.158.168.113,inf,100.00,0.00
197.234.240.117,inf,100.00,0.00
104.19.1.229,5.72,0.00,0.00
103.22.200.14,inf,100.00,0.00
197.234.240.146,inf,100.00,0.00
108.162.209.159,inf,100.00,0.00
103.31.4.97,inf,100.00,0.00
104.27.43.117,5.54,0.00,0.00
162.158.170.114,inf,100.00,0.00
172.69.245.38,inf,100.00,0.00
190.93.241.52,inf,100.00,0.00
172.68.215.214,inf,100.00,0.00
103.22.203.80,inf,100.00,0.00
188.114.107.22,inf,100.00,0.00
188.114.110.205,inf,100.00,0.00
197.234.241.61,inf,100.00,0.00
104.23.185.14,inf,100.00,0.00
172.71.83.156,inf,100.00,0.00
141.101.74.242,inf,100.00,0.00
103.22.201.95,inf,100.00,0.00
197.234.243.122,inf,100.00,0.00
103.21.244.239,inf,100.00,0.00
131.0.74.186,inf,100.00,0.00
104.26.74.103,inf,100.00,0.00
103.21.244.112,inf,100.00,0.00
103.22.201.246,inf,100.00,0.00
198.41.196.253,5.59,0.00,0.00
190.93.247.39,5.74,0.00,0.00
103.21.244.224,inf,100.00,0.00
141.101.73.37,inf,100.00,0.00
103.21.245.9,inf,100.00,0.00
131.0.74.23,inf,100.00,0.00
172.67.107.238,5.77,0.00,0.00
188.114.98.228,5.59,0.00,0.00
188.114.101.68,inf,100.00,0.00
103.22.203.195,inf,100.00,0.00
172.64.189.7,inf,100.00,0.00
188.114.104.108,inf,100.00,0.00
173.245.57.76,inf,100.00,0.00
103.21.246.42,inf,100.00,0.00
104.23.4.152,inf,100.00,0.00
173.245.48.149,inf,100.00,0.00
103.31.4.127,inf,100.00,0.00
104.26.98.15,inf,100.00,0.00
188.114.107.212,inf,100.00,0.00
103.21.247.252,inf,100.00,0.00
197.234.243.124,inf,100.00,0.00
173.245.60.40,inf,100.00,0.00
198.41.149.227,inf,100.00,0.00
103.22.203.181,inf,100.00,0.00
103.21.244.137,inf,100.00,0.00
173.245.55.72,inf,100.00,0.00
104.27.47.38,5.46,0.00,0.00
188.114.97.158,5.62,0.00,0.00
104.22.110.70,inf,100.00,0.00
103.22.203.167,inf,100.00,0.00
103.31.4.8,inf,100.00,0.00
131.0.73.52,inf,100.00,0.00
141.101.109.227,inf,100.00,0.00
131.0.72.164,inf,100.00,0.00
173.245.55.29,inf,100.00,0.00
190.93.249.249,inf,100.00,0.00
131.0.72.59,inf,100.00,0.00
141.101.103.152,inf,100.00,0.00
162.158.190.80,inf,100.00,0.00
108.162.210.124,inf,100.00,0.00
108.162.214.88,inf,100.00,0.00
131.0.75.104,inf,100.00,0.00
141.101.94.89,inf,100.00,0.00
188.114.108.129,inf,100.00,0.00
162.159.181.237,inf,100.00,0.00
104.18.218.111,5.92,0.00,0.00
104.24.239.86,5.89,0.00,0.00
103.22.203.12,inf,100.00,0.00
141.101.72.26,inf,100.00,0.00
108.162.253.160,inf,100.00,0.00
162.158.143.207,inf,100.00,0.00
198.41.243.213,inf,100.00,0.00
104.26.106.227,inf,100.00,0.00
190.93.240.179,inf,100.00,0.00
131.0.75.86,inf,100.00,0.00
103.21.245.125,inf,100.00,0.00
103.21.244.229,inf,100.00,0.00
188.114.103.172,inf,100.00,0.00
103.21.244.30,inf,100.00,0.00
104.26.109.78,inf,100.00,0.00
108.162.217.196,inf,100.00,0.00
103.21.247.146,inf,100.00,0.00
188.114.96.223,5.72,0.00,0.00
104.17.86.38,5.99,0.00,0.00
162.159.219.226,inf,100.00,0.00
131.0.74.246,inf,100.00,0.00
162.159.223.233,inf,100.00,0.00
172.70.139.6,inf,100.00,0.00
104.17.121.87,5.96,0.00,0.00
198.41.236.244,inf,100.00,0.00
190.93.241.85,inf,100.00,0.00
104.27.157.119,inf,100.00,0.00
141.101.89.91,inf,100.00,0.00
103.31.7.177,inf,100.00,0.00
198.41.213.41,inf,100.00,0.00
104.27.29.174,5.90,0.00,0.00
173.245.50.197,inf,100.00,0.00
188.114.100.229,inf,100.00,0.00
103.22.202.148,inf,100.00,0.00
188.114.110.249,inf,100.00,0.00
103.21.246.13,inf,100.00,0.00
131.0.75.158,inf,100.00,0.00
103.21.245.27,inf,100.00,0.00
172.70.233.127,inf,100.00,0.00
104.21.17.223,5.58,0.00,0.00
190.93.245.55,5.44,0.00,0.00
172.67.38.81,5.70,0.00,0.00
131.0.73.47,inf,100.00,0.00
162.158.82.162,inf,100.00,0.00
190.93.251.4,inf,100.00,0.00
172.70.19.182,inf,100.00,0.00
197.234.243.173,inf,100.00,0.00
104.27.145.116,inf,100.00,0.00
103.22.202.84,inf,100.00,0.00
103.22.203.0,inf,100.00,0.00
173.245.60.161,inf,100.00,0.00
131.0.72.210,inf,100.00,0.00
104.26.251.228,inf,100.00,0.00
103.22.202.249,inf,100.00,0.00
162.158.11.178,inf,100.00,0.00
172.70.34.192,inf,100.00,0.00
188.114.104.185,inf,100.00,0.00
141.101.111.60,inf,100.00,0.00
104.26.121.8,inf,100.00,0.00
198.41.221.180,5.59,0.00,0.00
104.20.70.218,5.65,0.00,0.00
104.16.100.64,5.97,0.00,0.00
104.18.193.32,5.89,0.00,0.00
190.93.244.16,5.95,0.00,0.00
162.158.77.177,inf,100.00,0.00
162.159.47.129,inf,100.00,0.00
103.31.7.53,inf,100.00,0.00
103.22.202.225,inf,100.00,0.00
197.234.242.228,inf,100.00,0.00
197.234.242.49,inf,100.00,0.00
103.22.200.223,inf,100.00,0.00
197.234.241.168,inf,100.00,0.00
173.245.58.152,5.70,0.00,0.00
103.21.246.109,inf,100.00,0.00
172.65.117.75,5.54,0.00,0.00
188.114.103.221,inf,100.00,0.00
108.162.229.62,inf,100.00,0.00
173.245.52.184,inf,100.00,0.00
103.22.201.220,inf,100.00,0.00
103.21.247.67,inf,100.00,0.00
141.101.127.74,inf,100.00,0.00
104.23.45.29,inf,100.00,0.00
103.31.6.72,inf,100.00,0.00
103.31.4.228,inf,100.00,0.00
104.18.33.66,5.80,0.00,0.00
188.114.96.245,5.94,0.00,0.00
190.93.251.47,inf,100.00,0.00
141.101.88.25,inf,100.00,0.00
131.0.73.59,inf,100.00,0.00
103.21.247.56,inf,100.00,0.00
172.69.218.46,inf,100.00,0.00
162.159.77.2,inf,100.00,0.00
103.31.5.103,inf,100.00,0.00
104.20.90.218,5.88,0.00,0.00
103.31.7.81,inf,100.00,0.00
190.93.250.126,inf,100.00,0.00
103.31.7.167,inf,100.00,0.00
162.159.87.67,inf,100.00,0.00
188.114.107.229,inf,100.00,0.00
162.158.61.24,inf,100.00,0.00
103.21.247.214,inf,100.00,0.00
198.41.231.180,inf,100.00,0.00
103.21.244.124,inf,100.00,0.00
103.31.4.195,inf,100.00,0.00
108.162.200.186,inf,100.00,0.00
131.0.74.195,inf,100.00,0.00
162.159.7.139,5.67,0.00,0.00
131.0.72.116,inf,100.00,0.00
162.158.95.22,inf,100.00,0.00
141.101.99.79,inf,100.00,0.00
103.21.245.165,inf,100.00,0.00
104.24.124.103,inf,100.00,0.00
173.245.51.203,inf,100.00,0.00
198.41.158.137,inf,100.00,0.00
190.93.243.250,inf,100.00,0.00
108.162.249.228,inf,100.00,0.00
162.159.146.157,inf,100.00,0.00
172.68.20.231,inf,100.00,0.00
103.21.244.185,inf,100.00,0.00
108.162.197.174,inf,100.00,0.00
141.101.69.60,inf,100.00,0.00
103.22.201.218,inf,100.00,0.00
172.69.194.164,inf,100.00,0.00
103.31.6.74,inf,100.00,0.00
197.234.240.232,inf,100.00,0.00
104.24.18.118,6.08,0.00,0.00
197.234.243.13,inf,100.00,0.00
103.31.4.164,inf,100.00,0.00
197.234.240.214,inf,100.00,0.00
162.158.192.74,inf,100.00,0.00
162.158.60.148,inf,100.00,0.00
190.93.254.38,inf,100.00,0.00
198.41.213.248,inf,100.00,0.00
172.66.29.92,inf,100.00,0.00
190.93.243.190,inf,100.00,0.00
190.93.248.144,inf,100.00,0.00
108.162.237.145,inf,100.00,0.00
103.21.247.182,inf,100.00,0.00
103.21.244.52,inf,100.00,0.00
197.234.242.4,inf,100.00,0.00
103.22.203.43,inf,100.00,0.00
197.234.243.70,inf,100.00,0.00
103.22.202.91,inf,100.00,0.00
103.31.6.8,inf,100.00,0.00
197.234.240.245,inf,100.00,0.00
198.41.221.187,5.55,0.00,0.00
104.26.7.185,5.51,0.00,0.00
104.17.38.187,5.52,0.00,0.00
103.21.247.110,inf,100.00,0.00
190.93.244.24,5.87,0.00,0.00
103.22.203.237,inf,100.00,0.00
103.31.7.163,inf,100.00,0.00
162.159.80.189,inf,100.00,0.00
197.234.241.206,inf,100.00,0.00
103.31.7.169,inf,100.00,0.00
104.27.233.59,inf,100.00,0.00
108.162.234.100,inf,100.00,0.00
108.162.202.29,inf,100.00,0.00
103.22.203.103,inf,100.00,0.00
190.93.248.252,inf,100.00,0.00
108.162.200.0,inf,100.00,0.00
162.158.102.24,inf,100.00,0.00
173.245.53.63,inf,100.00,0.00
198.41.252.180,inf,100.00,0.00
108.162.230.10,inf,100.00,0.00
103.31.5.45,inf,100.00,0.00
172.64.141.87,inf,100.00,0.00
131.0.73.40,inf,100.00,0.00
198.41.135.51,inf,100.00,0.00
131.0.74.21,inf,100.00,0.00
131.0.74.72,inf,100.00,0.00
103.22.202.59,inf,100.00,0.00
103.21.246.221,inf,100.00,0.00
131.0.73.229,inf,100.00,0.00
141.101.70.148,inf,100.00,0.00
108.162.202.220,inf,100.00,0.00
103.31.7.85,inf,100.00,0.00
198.41.230.1,inf,100.00,0.00
104.27.142.190,inf,100.00,0.00
103.31.4.13,inf,100.00,0.00
173.245.59.56,6.10,0.00,0.00
108.162.192.203,5.35,0.00,0.00
172.64.95.199,5.56,0.00,0.00
104.26.225.227,inf,100.00,0.00
131.0.72.218,inf,100.00,0.00
103.22.203.202,inf,100.00,0.00
131.0.73.18,inf,100.00,0.00
188.114.111.51,inf,100.00,0.00
172.66.112.0,inf,100.00,0.00
173.245.55.55,inf,100.00,0.00
108.162.209.68,inf,100.00,0.00
190.93.242.110,inf,100.00,0.00
103.31.6.179,inf,100.00,0.00
141.101.109.251,inf,100.00,0.00
197.234.242.123,inf,100.00,0.00
172.66.238.137,inf,100.00,0.00
141.101.93.25,inf,100.00,0.00
188.114.101.167,inf,100.00,0.00
108.162.205.237,inf,100.00,0.00
141.101.111.69,inf,100.00,0.00
103.22.203.105,inf,100.00,0.00
172.68.26.215,inf,100.00,0.00
104.20.240.103,5.64,0.00,0.00
108.162.234.133,inf,100.00,0.00
104.17.113.227,5.41,0.00,0.00
162.158.22.81,inf,100.00,0.00
104.22.108.158,inf,100.00,0.00
173.245.60.120,inf,100.00,0.00
141.101.74.7,inf,100.00,0.00
162.159.106.61,inf,100.00,0.00
173.245.60.166,inf,100.00,0.00
131.0.73.204,inf,100.00,0.00
103.31.5.163,inf,100.00,0.00
190.93.241.152,inf,100.00,0.00
172.69.27.40,inf,100.00,0.00
190.93.241.143,inf,100.00,0.00
198.41.184.53,inf,100.00,0.00
104.18.96.48,5.40,0.00,0.00
104.18.99.234,5.69,0.00,0.00
197.234.240.39,inf,100.00,0.00
103.21.244.254,inf,100.00,0.00
104.25.16.108,5.63,0.00,0.00
103.21.247.47,inf,100.00,0.00
173.245.52.43,inf,100.00,0.00
103.31.4.188,inf,100.00,0.00
190.93.250.189,inf,100.00,0.00
103.22.202.69,inf,100.00,0.00
108.162.251.235,inf,100.00,0.00
173.245.59.7,5.55,0.00,0.00
198.41.242.19,inf,100.00,0.00
103.31.6.144,inf,100.00,0.00
108.162.207.133,inf,100.00,0.00
197.234.242.30,inf,100.00,0.00
131.0.72.203,inf,100.00,0.00
103.31.4.172,inf,100.00,0.00
188.114.102.219,inf,100.00,0.00
173.245.50.214,inf,100.00,0.00
190.93.245.163,5.77,0.00,0.00
188.114.97.34,5.85,0.00,0.00
141.101.121.138,5.97,0.00,0.00
173.245.52.116,inf,100.00,0.00
103.22.203.47,inf,100.00,0.00
162.158.31.144,inf,100.00,0.00
198.41.163.254,inf,100.00,0.00
197.234.243.226,inf,100.00,0.00
141.101.84.218,inf,100.00,0.00
198.41.156.31,inf,100.00,0.00
197.234.243.208,inf,100.00,0.00
188.114.103.97,inf,100.00,0.00
103.22.202.49,inf,100.00,0.00
198.41.228.50,inf,100.00,0.00
197.234.243.206,inf,100.00,0.00
188.114.103.217,inf,100.00,0.00
104.17.188.109,5.51,0.00,0.00
108.162.194.51,5.53,0.00,0.00
131.0.74.186,inf,100.00,0.00
108.162.241.6,inf,100.00,0.00
190.93.249.183,inf,100.00,0.00
131.0.75.193,inf,100.00,0.00
188.114.107.66,inf,100.00,0.00
197.234.242.154,inf,100.00,0.00
172.65.100.202,5.40,0.00,0.00
104.25.149.175,5.72,0.00,0.00
172.65.239.163,5.67,0.00,0.00
104.16.63.255,5.53,0.00,0.00
198.41.182.198,inf,100.00,0.00
104.23.162.160,inf,100.00,0.00
104.25.238.191,5.83,0.00,0.00
103.21.246.241,inf,100.00,0.00
104.22.20.9,5.64,0.00,0.00
103.31.7.25,inf,100.00,0.00
131.0.72.131,inf,100.00,0.00
197.234.240.243,inf,100.00,0.00
190.93.242.225,inf,100.00,0.00
108.162.211.51,inf,100.00,0.00
162.159.184.22,inf,100.00,0.00
108.162.197.122,inf,100.00,0.00
173.245.52.31,inf,100.00,0.00
103.31.6.110,inf,100.00,0.00
103.22.202.36,inf,100.00,0.00
197.234.240.252,inf,100.00,0.00
131.0.73.34,inf,100.00,0.00
103.21.246.205,inf,100.00,0.00
197.234.240.134,inf,100.00,0.00
104.23.162.19,inf,100.00,0.00
103.22.201.199,inf,100.00,0.00
190.93.240.230,inf,100.00,0.00
188.114.103.11,inf,100.00,0.00
188.114.100.141,inf,100.00,0.00
198.41.192.75,5.78,0.00,0.00
104.21.197.196,5.76,0.00,0.00
104.21.235.128,12.15,0.00,0.00
103.21.244.234,inf,100.00,0.00
103.21.244.135,inf,100.00,0.00
188.114.103.171,inf,100.00,0.00
141.101.87.124,inf,100.00,0.00
162.159.204.45,inf,100.00,0.00
131.0.72.139,inf,100.00,0.00
198.41.135.109,inf,100.00,0.00
162.159.2.153,5.43,0.00,0.00
141.101.121.224,5.83,0.00,0.00
198.41.219.152,5.51,0.00,0.00
188.114.106.155,inf,100.00,0.00
162.158.44.122,inf,100.00,0.00
198.41.217.6,5.97,0.00,0.00
188.114.101.8,inf,100.00,0.00
162.158.167.254,inf,100.00,0.00
103.31.6.6,inf,100.00,0.00
103.21.246.186,inf,100.00,0.00
103.21.247.78,inf,100.00,0.00
188.114.108.78,inf,100.00,0.00
131.0.73.18,inf,100.00,0.00
131.0.75.130,inf,100.00,0.00
173.245.58.199,5.47,0.00,0.00
173.245.58.107,5.57,0.00,0.00
131.0.74.244,inf,100.00,0.00
172.64.63.38,inf,100.00,0.00
172.71.11.2,inf,100.00,0.00
103.22.202.252,inf,100.00,0.00
108.162.230.204,inf,100.00,0.00
103.22.203.176,inf,100.00,0.00
103.21.247.143,inf,100.00,0.00
197.234.240.187,inf,100.00,0.00
104.25.33.131,5.51,0.00,0.00
103.22.202.247,inf,100.00,0.00
104.24.38.133,5.56,0.00,0.00
103.22.201.215,inf,100.00,0.00
162.159.253.46,5.44,0.00,0.00
103.31.4.177,inf,100.00,0.00
188.114.102.153,inf,100.00,0.00
172.71.231.72,inf,100.00,0.00
173.245.50.249,inf,100.00,0.00
173.245.53.109,inf,100.00,0.00
103.31.7.234,inf,100.00,0.00
162.158.146.90,inf,100.00,0.00
103.21.246.125,inf,100.00,0.00
103.21.245.50,inf,100.00,0.00
197.234.240.130,inf,100.00,0.00
104.26.199.124,inf,100.00,0.00
103.31.5.147,inf,100.00,0.00
103.22.201.89,inf,100.00,0.00
197.234.240.186,inf,100.00,0.00
108.162.238.173,inf,100.00,0.00
173.245.61.171,inf,100.00,0.00
188.114.107.57,inf,100.00,0.00
190.93.250.42,inf,100.00,0.00
104.18.96.53,5.76,0.00,0.00
103.31.7.140,inf,100.00,0.00
188.114.101.17,inf,100.00,0.00
197.234.242.105,inf,100.00,0.00
108.162.254.92,inf,100.00,0.00
108.162.247.91,inf,100.00,0.00
108.162.211.206,inf,100.00,0.00
103.21.245.118,inf,100.00,0.00
103.31.5.240,inf,100.00,0.00
197.234.242.181,inf,100.00,0.00
198.41.169.175,inf,100.00,0.00
188.114.109.211,inf,100.00,0.00
162.159.43.191,5.40,0.00,0.00
190.93.247.84,5.50,0.00,0.00
108.162.196.0,5.65,0.00,0.00
190.93.247.16,5.49,0.00,0.00
104.26.228.76,inf,100.00,0.00
103.21.245.164,inf,100.00,0.00
131.0.72.156,inf,100.00,0.00
104.17.5.56,5.57,0.00,0.00
108.162.195.179,5.41,0.00,0.00
103.31.6.201,inf,100.00,0.00
103.22.200.164,inf,100.00,0.00
103.21.244.111,inf,100.00,0.00
197.234.240.55,inf,100.00,0.00
103.22.202.63,inf,100.00,0.00
104.27.1.65,5.63,0.00,0.00
198.41.217.98,5.44,0.00,0.00
104.24.22.64,5.51,0.00,0.00
172.65.117.33,5.50,0.00,0.00
172.66.74.160,inf,100.00,0.00
172.65.170.56,5.56,0.00,0.00
188.114.99.83,5.49,0.00,0.00
103.31.5.136,inf,100.00,0.00
188.114.106.225,inf,100.00,0.00
131.0.74.109,inf,100.00,0.00
104.23.207.96,inf,100.00,0.00
108.162.234.32,inf,100.00,0.00
190.93.252.92,inf,100.00,0.00
131.0.75.3,inf,100.00,0.00
190.93.255.21,inf,100.00,0.00
131.0.72.58,inf,100.00,0.00
141.101.97.121,inf,100.00,0.00
103.31.5.215,inf,100.00,0.00
172.69.198.67,inf,100.00,0.00
172.68.77.148,inf,100.00,0.00
197.234.241.64,inf,100.00,0.00
190.93.246.50,5.48,0.00,0.00
103.21.244.37,inf,100.00,0.00
141.101.115.245,5.75,0.00,0.00
141.101.113.133,5.71,0.00,0.00
103.31.4.101,inf,100.00,0.00
104.21.224.133,11.93,0.00,0.00
103.22.200.180,inf,100.00,0.00
104.27.151.204,inf,100.00,0.00
188.114.102.130,inf,100.00,0.00
173.245.48.127,inf,100.00,0.00
141.101.70.46,inf,100.00,0.00
104.24.99.90,inf,100.00,0.00
108.162.246.245,inf,100.00,0.00
173.245.61.124,inf,100.00,0.00
103.31.4.131,inf,100.00,0.00
173.245.48.118,inf,100.00,0.00
188.114.107.125,inf,100.00,0.00
188.114.105.237,inf,100.00,0.00
190.93.243.68,inf,100.00,0.00
188.114.107.187,inf,100.00,0.00
188.114.111.5,inf,100.00,0.00
103.31.5.203,inf,100.00,0.00
103.22.200.112,inf,100.00,0.00
162.159.116.206,inf,100.00,0.00
197.234.243.100,inf,100.00,0.00
103.22.203.214,inf,100.00,0.00
104.26.170.102,inf,100.00,0.00
141.101.111.131,inf,100.00,0.00
198.41.227.134,inf,100.00,0.00
103.21.246.199,inf,100.00,0.00
103.21.246.86,inf,100.00,0.00
197.234.243.222,inf,100.00,0.00
103.31.5.191,inf,100.00,0.00
131.0.72.168,inf,100.00,0.00
190.93.240.85,inf,100.00,0.00
103.22.200.150,inf,100.00,0.00
104.26.206.249,inf,100.00,0.00
103.22.201.34,inf,100.00,0.00
104.25.158.106,5.55,0.00,0.00
104.23.9.59,inf,100.00,0.00
104.20.149.183,5.81,0.00,0.00
198.41.130.162,inf,100.00,0.00
103.22.202.83,inf,100.00,0.00
108.162.206.41,inf,100.00,0.00
188.114.106.219,inf,100.00,0.00
103.31.6.234,inf,100.00,0.00
141.101.68.115,inf,100.00,0.00
198.41.150.112,inf,100.00,0.00
173.245.53.41,inf,100.00,0.00
108.162.206.210,inf,100.00,0.00
104.26.2.172,5.48,0.00,0.00
103.21.244.194,inf,100.00,0.00
104.18.41.7,5.64,0.00,0.00
104.19.193.254,5.78,0.00,0.00
104.27.70.39,5.44,0.00,0.00
103.22.203.212,inf,100.00,0.00
197.234.241.121,inf,100.00,0.00
172.71.193.51,inf,100.00,0.00
198.41.139.206,inf,100.00,0.00
173.245.58.5,5.67,0.00,0.00
190.93.245.208,5.95,0.00,0.00
104.25.69.231,5.78,0.00,0.00
173.245.49.60,5.65,0.00,0.00
104.27.101.10,5.71,0.00,0.00
131.0.72.79,inf,100.00,0.00
104.27.113.149,5.53,0.00,0.00
103.31.6.125,inf,100.00,0.00
172.71.112.201,inf,100.00,0.00
198.41.159.236,inf,100.00,0.00
198.41.240.211,inf,100.00,0.00
198.41.231.9,inf,100.00,0.00
131.0.73.99,inf,100.00,0.00
197.234.243.139,inf,100.00,0.00
141.101.91.175,inf,100.00,0.00
103.22.201.59,inf,100.00,0.00
162.158.252.90,inf,100.00,0.00
108.162.221.108,inf,100.00,0.00
108.162.214.195,inf,100.00,0.00
141.101.82.34,inf,100.00,0.00
172.69.229.155,inf,100.00,0.00
131.0.74.141,inf,100.00,0.00
198.41.152.0,inf,100.00,0.00
103.31.6.46,inf,100.00,0.00
141.101.99.30,inf,100.00,0.00
103.22.203.117,inf,100.00,0.00
141.101.90.211,5.59,0.00,0.00
173.245.57.52,inf,100.00,0.00
108.162.245.213,inf,100.00,0.00
103.31.6.162,inf,100.00,0.00
198.41.157.75,inf,100.00,0.00
108.162.206.21,inf,100.00,0.00
131.0.74.252,inf,100.00,0.00
197.234.242.82,inf,100.00,0.00
103.31.5.213,inf,100.00,0.00
103.22.203.86,inf,100.00,0.00
173.245.55.129,inf,100.00,0.00
190.93.242.195,inf,100.00,0.00
103.22.202.26,inf,100.00,0.00
197.234.241.229,inf,100.00,0.00
188.114.110.82,inf,100.00,0.00
103.21.247.20,inf,100.00,0.00
103.31.6.82,inf,100.00,0.00
104.26.138.216,inf,100.00,0.00
162.159.250.40,5.63,0.00,0.00
172.67.103.236,5.67,0.00,0.00
104.24.251.209,5.57,0.00,0.00
173.245.58.134,5.42,0.00,0.00
108.162.228.227,inf,100.00,0.00
103.31.4.27,inf,100.00,0.00
103.31.6.231,inf,100.00,0.00
103.21.244.143,inf,100.00,0.00
162.159.99.9,inf,100.00,0.00
197.234.241.98,inf,100.00,0.00
173.245.56.118,inf,100.00,0.00
103.31.4.139,inf,100.00,0.00
141.101.100.250,inf,100.00,0.00
173.245.59.1,5.59,0.00,0.00
141.101.109.36,inf,100.00,0.00
162.158.17.41,inf,100.00,0.00
162.159.201.254,5.55,0.00,0.00
172.67.159.71,5.94,0.00,0.00
103.22.201.125,inf,100.00,0.00
108.162.249.77,inf,100.00,0.00
190.93.247.79,5.63,0.00,0.00
173.245.62.182,inf,100.00,0.00
188.114.99.60,5.53,0.00,0.00
141.101.80.64,inf,100.00,0.00
173.245.53.153,inf,100.00,0.00
190.93.251.20,inf,100.00,0.00
190.93.248.230,inf,100.00,0.00
103.21.246.64,inf,100.00,0.00
197.234.240.91,inf,100.00,0.00
108.162.255.237,inf,100.00,0.00
173.245.55.59,inf,100.00,0.00
103.21.247.27,inf,100.00,0.00
162.159.44.178,25.76,0.00,0.00
190.93.246.236,5.39,0.00,0.00
173.245.63.42,inf,100.00,0.00
103.22.202.219,inf,100.00,0.00
173.245.55.166,inf,100.00,0.00
131.0.72.110,inf,100.00,0.00
104.22.229.110,inf,100.00,0.00
104.25.156.23,5.76,0.00,0.00
103.31.6.210,inf,100.00,0.00
197.234.242.237,inf,100.00,0.00
188.114.102.81,inf,100.00,0.00
198.41.159.75,inf,100.00,0.00
103.31.4.91,inf,100.00,0.00
104.17.33.235,5.83,0.00,0.00
141.101.119.152,inf,100.00,0.00
103.22.203.4,inf,100.00,0.00
162.158.87.215,inf,100.00,0.00
188.114.103.13,inf,100.00,0.00
190.93.242.166,inf,100.00,0.00
162.159.47.112,inf,100.00,0.00
162.159.159.238,inf,100.00,0.00
108.162.222.235,inf,100.00,0.00
108.162.203.155,inf,100.00,0.00
172.64.207.95,inf,100.00,0.00
103.31.6.232,inf,100.00,0.00
104.26.91.72,inf,100.00,0.00
141.101.127.35,inf,100.00,0.00
131.0.73.111,inf,100.00,0.00
104.18.73.208,5.95,0.00,0.00
104.24.65.199,6.02,0.00,0.00
103.21.246.170,inf,100.00,0.00
104.20.141.191,5.64,0.00,0.00
103.31.6.40,inf,100.00,0.00
103.31.5.173,inf,100.00,0.00
131.0.74.251,inf,100.00,0.00
172.69.129.184,inf,100.00,0.00
103.21.244.81,inf,100.00,0.00
198.41.154.223,inf,100.00,0.00
103.21.245.242,inf,100.00,0.00
131.0.75.203,inf,100.00,0.00
103.21.246.97,inf,100.00,0.00
172.71.0.160,inf,100.00,0.00
131.0.72.78,inf,100.00,0.00
197.234.240.31,inf,100.00,0.00
173.245.48.198,inf,100.00,0.00
198.41.240.204,inf,100.00,0.00
162.159.57.36,5.96,0.00,0.00
198.41.211.37,5.66,0.00,0.00
103.22.202.232,inf,100.00,0.00
197.234.240.208,inf,100.00,0.00
108.162.195.208,5.37,0.00,0.00
198.41.249.19,inf,100.00,0.00
190.93.246.215,5.65,0.00,0.00
190.93.253.54,inf,100.00,0.00
188.114.99.250,5.88,0.00,0.00
104.20.160.182,5.46,0.00,0.00
197.234.241.22,inf,100.00,0.00
103.21.244.131,inf,100.00,0.00
172.66.79.135,inf,100.00,0.00
103.31.5.70,inf,100.00,0.00
108.162.218.24,inf,100.00,0.00
104.18.74.94,5.54,0.00,0.00
172.67.195.8,5.60,0.00,0.00
131.0.74.13,inf,100.00,0.00
103.21.245.72,inf,100.00,0.00
141.101.84.65,inf,100.00,0.00
198.41.191.194,inf,100.00,0.00
131.0.74.219,inf,100.00,0.00
103.22.201.136,inf,100.00,0.00
108.162.220.140,inf,100.00,0.00
190.93.240.45,inf,100.00,0.00
103.21.245.225,inf,100.00,0.00
190.93.250.62,inf,100.00,0.00
104.17.133.228,5.52,0.00,0.00
172.66.61.238,inf,100.00,0.00
190.93.240.255,inf,100.00,0.00
103.21.246.34,inf,100.00,0.00
190.93.244.94,5.98,0.00,0.00
103.31.6.47,inf,100.00,0.00
108.162.217.163,inf,100.00,0.00
173.245.48.253,inf,100.00,0.00
103.21.245.182,inf,100.00,0.00
131.0.74.123,inf,100.00,0.00
103.21.245.154,inf,100.00,0.00
173.245.61.172,inf,100.00,0.00
103.31.7.222,inf,100.00,0.00
104.25.60.165,5.46,0.00,0.00
197.234.243.169,inf,100.00,0.00
188.114.106.82,inf,100.00,0.00
197.234.242.18,inf,100.00,0.00
131.0.75.224,inf,100.00,0.00
162.158.22.191,inf,100.00,0.00
104.16.118.150,5.61,0.00,0.00
162.159.231.221,inf,100.00,0.00
190.93.243.228,inf,100.00,0.00
141.101.108.170,inf,100.00,0.00
172.70.209.125,inf,100.00,0.00
190.93.255.232,inf,100.00,0.00
173.245.49.21,5.73,0.00,0.00
141.101.68.47,inf,100.00,0.00
162.159.254.113,5.56,0.00,0.00
103.31.5.121,inf,100.00,0.00
188.114.100.123,inf,100.00,0.00
103.22.203.250,inf,100.00,0.00
108.162.209.52,inf,100.00,0.00
103.21.247.106,inf,100.00,0.00
188.114.110.57,inf,100.00,0.00
103.22.203.177,inf,100.00,0.00
104.19.119.42,5.80,0.00,0.00
162.159.92.1,inf,100.00,0.00
190.93.247.238,5.69,0.00,0.00
190.93.250.69,inf,100.00,0.00
198.41.192.131,5.71,0.00,0.00
197.234.242.172,inf,100.00,0.00
104.18.154.15,5.58,0.00,0.00
172.65.44.79,5.52,0.00,0.00
104.19.252.124,5.33,0.00,0.00
108.162.220.236,inf,100.00,0.00
197.234.243.62,inf,100.00,0.00
103.22.202.197,inf,100.00,0.00
198.41.200.254,5.69,0.00,0.00
103.21.247.129,inf,100.00,0.00
103.22.202.91,inf,100.00,0.00
103.21.245.187,inf,100.00,0.00
198.41.230.88,inf,100.00,0.00
198.41.183.1,inf,100.00,0.00
104.19.12.254,5.68,0.00,0.00
197.234.242.53,inf,100.00,0.00
